,Column,Code,Label,English_Text,Target,Class,Other For
19429,AAXBDMAT,1,Yes,['Impermeable Mattress Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19430,AAXBDMAT,2,No,['Impermeable Mattress Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19431,AAXBDMAT,9,Don'T Know,['Impermeable Mattress Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19432,AAXBDMAT,.,Missing,['Impermeable Mattress Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19433,AAXBDPLW,1,Yes,['Impermeable Pillow Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19434,AAXBDPLW,2,No,['Impermeable Pillow Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19435,AAXBDPLW,3,Pillow Not Present On Bed,['Impermeable Pillow Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19436,AAXBDPLW,9,Don'T Know,['Impermeable Pillow Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19437,AAXBDPLW,.,Missing,['Impermeable Pillow Cover'],['Both males and females 1 YEARS - 150 YEARS'],,
19438,AAXFLST,1,Collected,['Floor Sample Status'],['Both males and females 1 YEARS - 150 YEARS'],,
19439,AAXFLST,2,Not Collected,['Floor Sample Status'],['Both males and females 1 YEARS - 150 YEARS'],,
19440,AAXFLST,.,Missing,['Floor Sample Status'],['Both males and females 1 YEARS - 150 YEARS'],,
19441,AADFLSP,432 To 1363,Range Of Values,['Floor Space Vacuumed (square inches)'],['Both males and females 1 YEARS - 150 YEARS'],,
19442,AADFLSP,.,Missing,['Floor Space Vacuumed (square inches)'],['Both males and females 1 YEARS - 150 YEARS'],,
19443,AADFLTIM,40 To 126,Range Of Values,['Floor Vacuum Time (seconds)'],['Both males and females 1 YEARS - 150 YEARS'],,
19444,AADFLTIM,.,Missing,['Floor Vacuum Time (seconds)'],['Both males and females 1 YEARS - 150 YEARS'],,
19445,AAXFLTYP,1,Low Pile Carpet Or Rug,['Type of Floor Covering'],['Both males and females 1 YEARS - 150 YEARS'],,
19446,AAXFLTYP,2,Medium To High Pile Carpet Or Rug,['Type of Floor Covering'],['Both males and females 1 YEARS - 150 YEARS'],,
19447,AAXFLTYP,3,Smooth Surface,['Type of Floor Covering'],['Both males and females 1 YEARS - 150 YEARS'],,
19448,AAXFLTYP,4,Combination Of Carpet And Smooth Surface,['Type of Floor Covering'],['Both males and females 1 YEARS - 150 YEARS'],,
19449,AAXFLTYP,9,Don'T Know,['Type of Floor Covering'],['Both males and females 1 YEARS - 150 YEARS'],,
19450,AAXFLTYP,.,Missing,['Type of Floor Covering'],['Both males and females 1 YEARS - 150 YEARS'],,
19451,AAXRMDES,1,Bedroom With A Doorway,['Room Description'],['Both males and females 1 YEARS - 150 YEARS'],,
19452,AAXRMDES,2,Bedroom Without A Doorway,['Room Description'],['Both males and females 1 YEARS - 150 YEARS'],,
19453,AAXRMDES,3,Shared Area,['Room Description'],['Both males and females 1 YEARS - 150 YEARS'],,
19454,AAXRMDES,9,Don'T Know,['Room Description'],['Both males and females 1 YEARS - 150 YEARS'],,
19455,AAXRMDES,.,Missing,['Room Description'],['Both males and females 1 YEARS - 150 YEARS'],,
19456,AAXRMTMP,50.1 To 95.6,Range Of Values,['Room Temperature (F)'],['Both males and females 1 YEARS - 150 YEARS'],,
19457,AAXRMTMP,.,Missing,['Room Temperature (F)'],['Both males and females 1 YEARS - 150 YEARS'],,
19458,AAXRMHUM,9.1 To 92.5,Range Of Values,['Room Humidity (%)'],['Both males and females 1 YEARS - 150 YEARS'],,
19459,AAXRMHUM,.,Missing,['Room Humidity (%)'],['Both males and females 1 YEARS - 150 YEARS'],,
19460,AADMOVE,1,Yes,['Have you/any of the SPs listed below moved since the time when you were last interviewed in your household?'],['Both males and females 1 YEARS - 150 YEARS'],,
19461,AADMOVE,2,No,['Have you/any of the SPs listed below moved since the time when you were last interviewed in your household?'],['Both males and females 1 YEARS - 150 YEARS'],,
19462,AADMOVE,.,Missing,['Have you/any of the SPs listed below moved since the time when you were last interviewed in your household?'],['Both males and females 1 YEARS - 150 YEARS'],,
19463,LBXDWT,36.3 To 7750,Range Of Values,['Total dust weight (mg)'],['Both males and females 1 YEARS - 150 YEARS'],,
19464,LBXDWT,.,Missing,['Total dust weight (mg)'],['Both males and females 1 YEARS - 150 YEARS'],,
19465,LBXDWS,22.7 To 6942.7,Range Of Values,['Sieved dust weight (mg)'],['Both males and females 1 YEARS - 150 YEARS'],,
19466,LBXDWS,.,Missing,['Sieved dust weight (mg)'],['Both males and females 1 YEARS - 150 YEARS'],,
19467,DSXAA1,0.14 To 11.59,Range Of Values,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19468,DSXAA1,.,Missing,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19469,DSDAA1LC,0,At Or Above The Detection Limit,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19470,DSDAA1LC,1,Below Lower Detection Limit,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19471,DSDAA1LC,.,Missing,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19472,DSXAA1LD,0.2 To 0.2,Range Of Values,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19473,DSXAA1LD,.,Missing,['Fungus Alternaria alternata 1 (Alt a 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19474,DSXAF1,568.15 To 548641.84,Range Of Values,['Fungus Aspergillus fumigatus dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19475,DSXAF1,.,Missing,['Fungus Aspergillus fumigatus dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19476,DSDAF1LC,0,At Or Above The Detection Limit,['Fungus Aspergillus fumigatus dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19477,DSDAF1LC,1,Below Lower Detection Limit,['Fungus Aspergillus fumigatus dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19478,DSDAF1LC,.,Missing,['Fungus Aspergillus fumigatus dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19479,DSXAF1LD,803.49 To 3750,Range Of Values,['Fungus Aspergillus fumigatus dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19480,DSXAF1LD,.,Missing,['Fungus Aspergillus fumigatus dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19481,DSXBG1,0.01 To 12.26,Range Of Values,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen result (U/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19482,DSXBG1,.,Missing,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen result (U/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19483,DSDBG1LC,0,At Or Above The Detection Limit,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19484,DSDBG1LC,1,Below Lower Detection Limit,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19485,DSDBG1LC,.,Missing,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19486,DSXBG1LD,0.01 To 0.08,Range Of Values,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen limit of detection (U/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19487,DSXBG1LD,.,Missing,['German cockroach Blattella germanica 1 (Bla g 1) dust antigen limit of detection (U/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19488,DSXBG2,6.93 To 119.78,Range Of Values,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19489,DSXBG2,.,Missing,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19490,DSDBG2LC,0,At Or Above The Detection Limit,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19491,DSDBG2LC,1,Below Lower Detection Limit,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19492,DSDBG2LC,.,Missing,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19493,DSXBG2LD,9.8 To 9.8,Range Of Values,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19494,DSXBG2LD,.,Missing,['German cockroach Blattella germanica 2 (Bla g 2) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19495,DSXCF1,0.42 To 54738.25,Range Of Values,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19496,DSXCF1,.,Missing,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19497,DSDCF1LC,0,At Or Above The Detection Limit,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19498,DSDCF1LC,1,Below Lower Detection Limit,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19499,DSDCF1LC,.,Missing,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19500,DSXCF1LD,0.6 To 0.6,Range Of Values,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19501,DSXCF1LD,.,Missing,['Dog allergen Canis familiaris 1 (Can f 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19502,DSXDF1,0.42 To 6365.99,Range Of Values,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19503,DSXDF1,.,Missing,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19504,DSDDF1LC,0,At Or Above The Detection Limit,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19505,DSDDF1LC,1,Below Lower Detection Limit,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19506,DSDDF1LC,.,Missing,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19507,DSXDF1LD,0.6 To 0.6,Range Of Values,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust allergen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19508,DSXDF1LD,.,Missing,['Dust mite Dermatophagoides farinae 1 (Der f 1) dust allergen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19509,DSXDP1,0.42 To 6516.04,Range Of Values,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19510,DSXDP1,.,Missing,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19511,DSDDP1LC,0,At Or Above The Detection Limit,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19512,DSDDP1LC,1,Below Lower Detection Limit,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19513,DSDDP1LC,.,Missing,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19514,DSXDP1LD,0.6 To 0.6,Range Of Values,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19515,DSXDP1LD,.,Missing,['Dust mite Dermatophagoides pteronyssinus 1 (Der p 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19516,DSXFD1,0.14 To 132510.46,Range Of Values,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19517,DSXFD1,.,Missing,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19518,DSDFD1LC,0,At Or Above The Detection Limit,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19519,DSDFD1LC,1,Below Lower Detection Limit,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19520,DSDFD1LC,.,Missing,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19521,DSXFD1LD,0.2 To 0.2,Range Of Values,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19522,DSXFD1LD,.,Missing,['Cat allergen Felis domesticus 1 (Fel d 1) dust allergen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19523,DSXMM1,0.07 To 6047.4,Range Of Values,['Mouse urinary protein (Mus m 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19524,DSXMM1,.,Missing,['Mouse urinary protein (Mus m 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19525,DSDMM1LC,0,At Or Above The Detection Limit,['Mouse urinary protein (Mus m 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19526,DSDMM1LC,1,Below Lower Detection Limit,['Mouse urinary protein (Mus m 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19527,DSDMM1LC,.,Missing,['Mouse urinary protein (Mus m 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19528,DSXMM1LD,0.1 To 0.1,Range Of Values,['Mouse urinary protein (Mus m 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19529,DSXMM1LD,.,Missing,['Mouse urinary protein (Mus m 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19530,DSXRN1,0.14 To 3774,Range Of Values,['Rat urinary protein (Rat n 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19531,DSXRN1,.,Missing,['Rat urinary protein (Rat n 1) dust antigen result (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19532,DSDRN1LC,0,At Or Above The Detection Limit,['Rat urinary protein (Rat n 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19533,DSDRN1LC,1,Below Lower Detection Limit,['Rat urinary protein (Rat n 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19534,DSDRN1LC,.,Missing,['Rat urinary protein (Rat n 1) dust antigen comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19535,DSXRN1LD,0.2 To 0.2,Range Of Values,['Rat urinary protein (Rat n 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19536,DSXRN1LD,.,Missing,['Rat urinary protein (Rat n 1) dust antigen limit of detection (ng/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19537,DSXENX,0.017 To 454454.23,Range Of Values,['Endotoxin dust result (EU/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19538,DSXENX,.,Missing,['Endotoxin dust result (EU/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19539,DSDENXLC,0,At Or Above The Detection Limit,['Endotoxin dust comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19540,DSDENXLC,1,Below Lower Detection Limit,['Endotoxin dust comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19541,DSDENXLC,.,Missing,['Endotoxin dust comment code'],['Both males and females 1 YEARS - 150 YEARS'],,
19542,DSXENXLD,0.024 To 0.024,Range Of Values,['Endotoxin dust limit of detection (EU/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19543,DSXENXLD,.,Missing,['Endotoxin dust limit of detection (EU/mL dust)'],['Both males and females 1 YEARS - 150 YEARS'],,
19544,SAMPLEID,,,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19545,SAMPLEID,1 To 247,Range Of Values,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19546,SAMPLEID,.,Missing,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19552,SAMPLEID,1 To 264,Range Of Values,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19559,SAMPLEID,1 To 303,Range Of Values,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19567,SAMPLEID,1 To 251,Range Of Values,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19577,SAMPLEID,1 To 284,Range Of Values,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19585,SAMPLEID,1 To 265,Range Of Values,['Pool identification number'],['Both males and females 12 YEARS - 150 YEARS'],,
19595,ETHNICTY,1,Non-Hispanic White,['Ethnicity - Recode'],['Both males and females 12 YEARS - 150 YEARS'],,
19596,ETHNICTY,2,Non-Hispanic Black,['Ethnicity - Recode'],['Both males and females 12 YEARS - 150 YEARS'],,
19597,ETHNICTY,3,Mexican American,['Ethnicity - Recode'],['Both males and females 12 YEARS - 150 YEARS'],,
19598,ETHNICTY,4,Other,['Ethnicity - Recode'],['Both males and females 12 YEARS - 150 YEARS'],,
19599,ETHNICTY,.,Missing,['Ethnicity - Recode'],['Both males and females 12 YEARS - 150 YEARS'],,
19603,ETHNICTY,4,Other Hispanic & Non-Hispanic Multi-Racial,['Ethnicity - Recode'],['Both males and females 12 YEARS - 150 YEARS'],,
19635,WTSMSMPA,59702.062036 To 3228037.3031,Range Of Values,"['Adjust sum sampling weights in same pool', 'Adjusted sum sampling weights in same pool', 'Sum of adjusted subsample weights', 'Sum of adjusted subsample weights in same pool']",['Both males and females 12 YEARS - 150 YEARS'],,
19636,WTSMSMPA,.,Missing,"['Adjust sum sampling weights in same pool', 'Adjusted sum sampling weights in same pool', 'Sum of adjusted subsample weights', 'Sum of adjusted subsample weights in same pool']",['Both males and females 12 YEARS - 150 YEARS'],,
