,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
741,RFXC108,,,,,,,,,,
742,RFXC109,,,,,,,,,,
743,RFXC110,,,,,,,,,,
744,RFXC111,,,,,,,,,,
745,RFXC112,,,,,,,,,,
746,RFXC113,,,,,,,,,,
747,RFXC114,,,,,,,,,,
748,RFXC115,,,,,,,,,,
749,RFXC116,,,,,,,,,,
750,RFXC117,,,,,,,,,,
751,RFXC118,,,,,,,,,,
752,RFXC119,,,,,,,,,,
753,RFXC120,,,,,,,,,,
754,RFXC121,,,,,,,,,,
755,RFXC122,,,,,,,,,,
756,RFXC123,,,,,,,,,,
757,RFXC124,,,,,,,,,,
758,RFXC125,,,,,,,,,,
759,RFXC126,,,,,,,,,,
760,RFXC127,,,,,,,,,,
761,RFXC128,,,,,,,,,,
762,RFXC129,,,,,,,,,,
763,RFXC130,,,,,,,,,,
764,RFXC131,,,,,,,,,,
765,RFXC132,,,,,,,,,,
766,RFXC133,,,,,,,,,,
767,RFXC134,,,,,,,,,,
768,RFXC135,,,,,,,,,,
769,RFXC136,,,,,,,,,,
770,RFXC137,,,,,,,,,,
771,RFXC138,,,,,,,,,,
772,RFXC139,,,,,,,,,,
773,RFXC140,,,,,,,,,,
774,RFXC141,,,,,,,,,,
775,RFXC142,,,,,,,,,,
776,RFXC143,,,,,,,,,,
777,RFXC144,,,,,,,,,,
778,RFXC145,,,,,,,,,,
779,RFXC146,,,,,,,,,,
780,RFXC147,,,,,,,,,,
781,RFXC148,,,,,,,,,,
782,RFXC149,,,,,,,,,,
783,RFXC150,,,,,,,,,,
784,RFXC151,,,,,,,,,,
785,RFXC152,,,,,,,,,,
786,RFXC153,,,,,,,,,,
787,RFXC154,,,,,,,,,,
788,RFXC155,,,,,,,,,,
789,RFXC156,,,,,,,,,,
790,RFXC157,,,,,,,,,,
791,RFXC158,,,,,,,,,,
792,RFXC159,,,,,,,,,,
793,RFXC160,,,,,,,,,,
794,RFXC161,,,,,,,,,,
795,RFXC162,,,,,,,,,,
796,RFXC163,,,,,,,,,,
797,RFXC164,,,,,,,,,,
798,RFXC165,,,,,,,,,,
799,RFXC166,,,,,,,,,,
800,RFXC167,,,,,,,,,,
801,RFXC168,,,,,,,,,,
802,RFXC169,,,,,,,,,,
803,RFXC170,,,,,,,,,,
804,AUDTYR01,,,,,,,,,,
805,AUDTYR02,,,,,,,,,,
806,AUDTYR03,,,,,,,,,,
807,AUDTYR04,,,,,,,,,,
808,AUDTYR05,,,,,,,,,,
809,AUDTYR06,,,,,,,,,,
810,AUDTYR07,,,,,,,,,,
811,AUDTYR08,,,,,,,,,,
812,AUDTYR09,,,,,,,,,,
813,AUDTYR10,,,,,,,,,,
814,AUDTYR11,,,,,,,,,,
815,AUDTYR12,,,,,,,,,,
816,AUDTYR13,,,,,,,,,,
817,AUDTYR14,,,,,,,,,,
818,AUDTYR15,,,,,,,,,,
819,AUDTYR16,,,,,,,,,,
820,AUDTYR17,,,,,,,,,,
821,AUDTYR18,,,,,,,,,,
822,AUDTYR19,,,,,,,,,,
823,AUDTYR20,,,,,,,,,,
824,AUDTYR21,,,,,,,,,,
825,AUDTYR22,,,,,,,,,,
826,AUDTYR23,,,,,,,,,,
827,AUDTYR24,,,,,,,,,,
828,AUDTYR25,,,,,,,,,,
829,AUDTYR26,,,,,,,,,,
830,AUDTYR27,,,,,,,,,,
831,AUDTYR28,,,,,,,,,,
832,AUDTYR29,,,,,,,,,,
833,AUDTYR30,,,,,,,,,,
834,AUDTYR31,,,,,,,,,,
835,AUDTYR32,,,,,,,,,,
836,AUDTYR33,,,,,,,,,,
837,AUDTYR34,,,,,,,,,,
838,AUDTYR35,,,,,,,,,,
839,AUDTYR36,,,,,,,,,,
840,AUDTYR37,,,,,,,,,,
841,AUDTYR38,,,,,,,,,,
842,AUDTYR39,,,,,,,,,,
843,AUDTYR40,,,,,,,,,,
844,AUDTYR41,,,,,,,,,,
845,AUDTYR42,,,,,,,,,,
846,AUDTYR43,,,,,,,,,,
847,AUDTYR44,,,,,,,,,,
848,AUDTYR45,,,,,,,,,,
849,AUDTYR46,,,,,,,,,,
850,AUDTYR47,,,,,,,,,,
851,AUDTYR48,,,,,,,,,,
852,AUDTYR49,,,,,,,,,,
853,AUDTYR50,,,,,,,,,,
854,AUDTYR51,,,,,,,,,,
855,AUDTYR52,,,,,,,,,,
856,AUDTYR53,,,,,,,,,,
857,AUDTYR54,,,,,,,,,,
858,AUDTYR55,,,,,,,,,,
859,AUDTYR56,,,,,,,,,,
860,AUDTYR57,,,,,,,,,,
861,AUDTYR58,,,,,,,,,,
862,AUDTYR59,,,,,,,,,,
863,AUDTYR60,,,,,,,,,,
864,AUDTYR61,,,,,,,,,,
865,AUDTYR62,,,,,,,,,,
866,AUDTYR63,,,,,,,,,,
867,AUDTYR64,,,,,,,,,,
868,AUDTYR65,,,,,,,,,,
869,AUDTYR66,,,,,,,,,,
870,AUDTYR67,,,,,,,,,,
871,AUDTYR68,,,,,,,,,,
872,AUDTYR69,,,,,,,,,,
873,AUDTYR70,,,,,,,,,,
874,AUDTYR71,,,,,,,,,,
875,AUDTYR72,,,,,,,,,,
876,AUDTYR73,,,,,,,,,,
877,AUDTYR74,,,,,,,,,,
878,AUDTYR75,,,,,,,,,,
879,AUDTYR76,,,,,,,,,,
880,AUDTYR77,,,,,,,,,,
881,AUDTYR78,,,,,,,,,,
882,AUDTYR79,,,,,,,,,,
883,AUDTYR80,,,,,,,,,,
884,AUDTYR81,,,,,,,,,,
885,AUDTYR82,,,,,,,,,,
886,AUDTYR83,,,,,,,,,,
887,AUDTYR84,,,,,,,,,,
888,AUDTYL01,,,,,,,,,,
889,AUDTYL02,,,,,,,,,,
890,AUDTYL03,,,,,,,,,,
891,AUDTYL04,,,,,,,,,,
892,AUDTYL05,,,,,,,,,,
893,AUDTYL06,,,,,,,,,,
894,AUDTYL07,,,,,,,,,,
895,AUDTYL08,,,,,,,,,,
896,AUDTYL09,,,,,,,,,,
897,AUDTYL10,,,,,,,,,,
898,AUDTYL11,,,,,,,,,,
899,AUDTYL12,,,,,,,,,,
900,AUDTYL13,,,,,,,,,,
901,AUDTYL14,,,,,,,,,,
902,AUDTYL15,,,,,,,,,,
903,AUDTYL16,,,,,,,,,,
904,AUDTYL17,,,,,,,,,,
905,AUDTYL18,,,,,,,,,,
906,AUDTYL19,,,,,,,,,,
907,AUDTYL20,,,,,,,,,,
908,AUDTYL21,,,,,,,,,,
909,AUDTYL22,,,,,,,,,,
910,AUDTYL23,,,,,,,,,,
911,AUDTYL24,,,,,,,,,,
912,AUDTYL25,,,,,,,,,,
913,AUDTYL26,,,,,,,,,,
914,AUDTYL27,,,,,,,,,,
915,AUDTYL28,,,,,,,,,,
916,AUDTYL29,,,,,,,,,,
917,AUDTYL30,,,,,,,,,,
918,AUDTYL31,,,,,,,,,,
919,AUDTYL32,,,,,,,,,,
920,AUDTYL33,,,,,,,,,,
921,AUDTYL34,,,,,,,,,,
922,AUDTYL35,,,,,,,,,,
923,AUDTYL36,,,,,,,,,,
924,AUDTYL37,,,,,,,,,,
925,AUDTYL38,,,,,,,,,,
926,AUDTYL39,,,,,,,,,,
927,AUDTYL40,,,,,,,,,,
928,AUDTYL41,,,,,,,,,,
929,AUDTYL42,,,,,,,,,,
930,AUDTYL43,,,,,,,,,,
931,AUDTYL44,,,,,,,,,,
932,AUDTYL45,,,,,,,,,,
933,AUDTYL46,,,,,,,,,,
934,AUDTYL47,,,,,,,,,,
935,AUDTYL48,,,,,,,,,,
936,AUDTYL49,,,,,,,,,,
937,AUDTYL50,,,,,,,,,,
938,AUDTYL51,,,,,,,,,,
939,AUDTYL52,,,,,,,,,,
940,AUDTYL53,,,,,,,,,,
941,AUDTYL54,,,,,,,,,,
942,AUDTYL55,,,,,,,,,,
943,AUDTYL56,,,,,,,,,,
944,AUDTYL57,,,,,,,,,,
945,AUDTYL58,,,,,,,,,,
946,AUDTYL59,,,,,,,,,,
947,AUDTYL60,,,,,,,,,,
948,AUDTYL61,,,,,,,,,,
949,AUDTYL62,,,,,,,,,,
950,AUDTYL63,,,,,,,,,,
951,AUDTYL64,,,,,,,,,,
952,AUDTYL65,,,,,,,,,,
953,AUDTYL66,,,,,,,,,,
954,AUDTYL67,,,,,,,,,,
955,AUDTYL68,,,,,,,,,,
956,AUDTYL69,,,,,,,,,,
957,AUDTYL70,,,,,,,,,,
958,AUDTYL71,,,,,,,,,,
959,AUDTYL72,,,,,,,,,,
960,AUDTYL73,,,,,,,,,,
961,AUDTYL74,,,,,,,,,,
962,AUDTYL75,,,,,,,,,,
963,AUDTYL76,,,,,,,,,,
964,AUDTYL77,,,,,,,,,,
965,AUDTYL78,,,,,,,,,,
966,AUDTYL79,,,,,,,,,,
967,AUDTYL80,,,,,,,,,,
968,AUDTYL81,,,,,,,,,,
969,AUDTYL82,,,,,,,,,,
970,AUDTYL83,,,,,,,,,,
971,AUDTYL84,,,,,,,,,,
972,TYXPEAR,,,,,,,,,,
973,TYXP001,,,,,,,,,,
974,TYXP002,,,,,,,,,,
975,TYXP003,,,,,,,,,,
976,TYXP004,,,,,,,,,,
977,TYXP005,,,,,,,,,,
978,TYXP006,,,,,,,,,,
979,TYXP007,,,,,,,,,,
980,TYXP008,,,,,,,,,,
981,TYXP009,,,,,,,,,,
982,TYXP010,,,,,,,,,,
983,TYXP011,,,,,,,,,,
984,TYXP012,,,,,,,,,,
985,TYXP013,,,,,,,,,,
986,TYXP014,,,,,,,,,,
987,TYXP015,,,,,,,,,,
988,TYXP016,,,,,,,,,,
989,TYXP017,,,,,,,,,,
990,TYXP018,,,,,,,,,,
991,TYXP019,,,,,,,,,,
992,TYXP020,,,,,,,,,,
993,TYXP021,,,,,,,,,,
994,TYXP022,,,,,,,,,,
995,TYXP023,,,,,,,,,,
996,TYXP024,,,,,,,,,,
997,TYXP025,,,,,,,,,,
998,TYXP026,,,,,,,,,,
999,TYXP027,,,,,,,,,,
1000,TYXP028,,,,,,,,,,
1001,TYXP029,,,,,,,,,,
1002,TYXP030,,,,,,,,,,
1003,TYXP031,,,,,,,,,,
1004,TYXP032,,,,,,,,,,
1005,TYXP033,,,,,,,,,,
1006,TYXP034,,,,,,,,,,
1007,TYXP035,,,,,,,,,,
1008,TYXP036,,,,,,,,,,
1009,TYXP037,,,,,,,,,,
1010,TYXP038,,,,,,,,,,
1011,TYXP039,,,,,,,,,,
1012,TYXP040,,,,,,,,,,
1013,TYXP041,,,,,,,,,,
1014,TYXP042,,,,,,,,,,
1015,TYXP043,,,,,,,,,,
1016,TYXP044,,,,,,,,,,
1017,TYXP045,,,,,,,,,,
1018,TYXP046,,,,,,,,,,
1019,TYXP047,,,,,,,,,,
1020,TYXP048,,,,,,,,,,
1021,TYXP049,,,,,,,,,,
1022,TYXP050,,,,,,,,,,
1023,TYXP051,,,,,,,,,,
1024,TYXP052,,,,,,,,,,
1025,TYXP053,,,,,,,,,,
1026,TYXP054,,,,,,,,,,
1027,TYXP055,,,,,,,,,,
1028,TYXP056,,,,,,,,,,
1029,TYXP057,,,,,,,,,,
1030,TYXP058,,,,,,,,,,
1031,TYXP059,,,,,,,,,,
1032,TYXP060,,,,,,,,,,
1033,TYXP061,,,,,,,,,,
1034,TYXP062,,,,,,,,,,
1035,TYXP063,,,,,,,,,,
1036,TYXP064,,,,,,,,,,
1037,TYXP065,,,,,,,,,,
1038,TYXP066,,,,,,,,,,
1039,TYXP067,,,,,,,,,,
1040,TYXP068,,,,,,,,,,
1041,TYXP069,,,,,,,,,,
1042,TYXP070,,,,,,,,,,
1043,TYXP071,,,,,,,,,,
1044,TYXP072,,,,,,,,,,
1045,TYXP073,,,,,,,,,,
1046,TYXP074,,,,,,,,,,
1047,TYXP075,,,,,,,,,,
1048,TYXP076,,,,,,,,,,
1049,TYXP077,,,,,,,,,,
1050,TYXP078,,,,,,,,,,
1051,TYXP079,,,,,,,,,,
1052,TYXP080,,,,,,,,,,
1053,TYXP081,,,,,,,,,,
1054,TYXP082,,,,,,,,,,
1055,TYXP083,,,,,,,,,,
1056,TYXP084,,,,,,,,,,
1057,TYXP085,,,,,,,,,,
1058,TYXP086,,,,,,,,,,
1059,TYXP087,,,,,,,,,,
1060,TYXP088,,,,,,,,,,
1061,TYXP089,,,,,,,,,,
1062,TYXP090,,,,,,,,,,
1063,TYXP091,,,,,,,,,,
1064,TYXP092,,,,,,,,,,
1065,TYXP093,,,,,,,,,,
1066,TYXP094,,,,,,,,,,
1067,TYXP095,,,,,,,,,,
1068,TYXP096,,,,,,,,,,
1069,TYXP097,,,,,,,,,,
1070,TYXP098,,,,,,,,,,
1071,TYXP099,,,,,,,,,,
1072,TYXP100,,,,,,,,,,
1073,TYXP101,,,,,,,,,,
1074,TYXP102,,,,,,,,,,
1075,TYXP103,,,,,,,,,,
1076,TYXP104,,,,,,,,,,
1077,TYXP105,,,,,,,,,,
1078,TYXP106,,,,,,,,,,
1079,TYXP107,,,,,,,,,,
1080,TYXP108,,,,,,,,,,
1081,TYXP109,,,,,,,,,,
1082,TYXP110,,,,,,,,,,
1083,TYXP111,,,,,,,,,,
1084,TYXP112,,,,,,,,,,
1085,TYXP113,,,,,,,,,,
1086,TYXP114,,,,,,,,,,
1087,TYXP115,,,,,,,,,,
1088,TYXP116,,,,,,,,,,
1089,TYXP117,,,,,,,,,,
1090,TYXP118,,,,,,,,,,
1091,TYXP119,,,,,,,,,,
1092,TYXP120,,,,,,,,,,
1093,TYXP121,,,,,,,,,,
1094,TYXP122,,,,,,,,,,
1095,TYXP123,,,,,,,,,,
1096,TYXP124,,,,,,,,,,
1097,TYXP125,,,,,,,,,,
1098,TYXP126,,,,,,,,,,
1099,TYXP127,,,,,,,,,,
1100,TYXP128,,,,,,,,,,
1101,TYXP129,,,,,,,,,,
1102,TYXP130,,,,,,,,,,
1103,TYXP131,,,,,,,,,,
1104,TYXP132,,,,,,,,,,
1105,TYXP133,,,,,,,,,,
1106,TYXP134,,,,,,,,,,
1107,TYXP135,,,,,,,,,,
1108,TYXP136,,,,,,,,,,
1109,TYXP137,,,,,,,,,,
1110,TYXP138,,,,,,,,,,
1111,TYXP139,,,,,,,,,,
1112,TYXP140,,,,,,,,,,
1113,TYXP141,,,,,,,,,,
1114,TYXP142,,,,,,,,,,
1115,TYXP143,,,,,,,,,,
1116,TYXP144,,,,,,,,,,
1117,TYXP145,,,,,,,,,,
1118,TYXP146,,,,,,,,,,
1119,TYXP147,,,,,,,,,,
1120,TYXP148,,,,,,,,,,
1121,TYXP149,,,,,,,,,,
1122,TYXP150,,,,,,,,,,
1123,TYXP151,,,,,,,,,,
1124,TYXP152,,,,,,,,,,
1125,TYXP153,,,,,,,,,,
1126,TYXP154,,,,,,,,,,
1127,TYXP155,,,,,,,,,,
1128,TYXP156,,,,,,,,,,
1129,TYXP157,,,,,,,,,,
1130,TYXP158,,,,,,,,,,
1131,TYXP159,,,,,,,,,,
1132,TYXP160,,,,,,,,,,
1133,TYXP161,,,,,,,,,,
1134,TYXP162,,,,,,,,,,
1135,TYXP163,,,,,,,,,,
1136,TYXP164,,,,,,,,,,
1137,TYXP165,,,,,,,,,,
1138,TYXP166,,,,,,,,,,
1139,TYXP167,,,,,,,,,,
1140,TYXP168,,,,,,,,,,
1141,TYXP169,,,,,,,,,,
1142,TYXP170,,,,,,,,,,
1143,TYXP171,,,,,,,,,,
1144,TYXP172,,,,,,,,,,
1145,TYXP173,,,,,,,,,,
1146,TYXP174,,,,,,,,,,
1147,TYXP175,,,,,,,,,,
1148,TYXP176,,,,,,,,,,
1149,TYXP177,,,,,,,,,,
1150,TYXP178,,,,,,,,,,
1151,TYXP179,,,,,,,,,,
1152,TYXP180,,,,,,,,,,
1153,TYXP181,,,,,,,,,,
1154,TYXP182,,,,,,,,,,
1155,TYXP183,,,,,,,,,,
1156,TYXP184,,,,,,,,,,
1157,TYXP185,,,,,,,,,,
1158,TYXP186,,,,,,,,,,
1159,TYXP187,,,,,,,,,,
1160,TYXP188,,,,,,,,,,
1161,TYXP189,,,,,,,,,,
1162,TYXP190,,,,,,,,,,
1163,TYXP191,,,,,,,,,,
1164,TYXP192,,,,,,,,,,
1165,TYXP193,,,,,,,,,,
1166,TYXP194,,,,,,,,,,
1167,TYXP195,,,,,,,,,,
1168,TYXP196,,,,,,,,,,
1169,TYXP197,,,,,,,,,,
1170,TYXP198,,,,,,,,,,
1171,TYXP199,,,,,,,,,,
1172,TYXP200,,,,,,,,,,
1173,TYXP201,,,,,,,,,,
1174,TYXP202,,,,,,,,,,
1175,TYXP203,,,,,,,,,,
1176,TYXP204,,,,,,,,,,
1177,TYXP205,,,,,,,,,,
1178,TYXP206,,,,,,,,,,
1179,TYXP207,,,,,,,,,,
1180,TYXP208,,,,,,,,,,
1181,TYXP209,,,,,,,,,,
1182,TYXP210,,,,,,,,,,
1183,TYXP211,,,,,,,,,,
1184,TYXP212,,,,,,,,,,
1185,TYXP213,,,,,,,,,,
1186,TYXP214,,,,,,,,,,
1187,TYXP215,,,,,,,,,,
1188,TYXP216,,,,,,,,,,
1189,TYXP217,,,,,,,,,,
1190,TYXP218,,,,,,,,,,
1191,TYXP219,,,,,,,,,,
1192,TYXP220,,,,,,,,,,
1193,TYXP221,,,,,,,,,,
1194,TYXP222,,,,,,,,,,
1195,TYXP223,,,,,,,,,,
1196,TYXP224,,,,,,,,,,
1197,TYXP225,,,,,,,,,,
1198,TYXP226,,,,,,,,,,
1199,TYXP227,,,,,,,,,,
1200,TYXP228,,,,,,,,,,
1201,TYXP229,,,,,,,,,,
1202,TYXP230,,,,,,,,,,
1203,TYXP231,,,,,,,,,,
1204,TYXP232,,,,,,,,,,
1205,TYXP233,,,,,,,,,,
1206,TYXP234,,,,,,,,,,
1207,TYXP235,,,,,,,,,,
1208,TYXP236,,,,,,,,,,
1209,TYXP237,,,,,,,,,,
1210,TYXP238,,,,,,,,,,
1211,TYXP239,,,,,,,,,,
1212,TYXP240,,,,,,,,,,
1213,TYXP241,,,,,,,,,,
1214,TYXP242,,,,,,,,,,
1215,TYXP243,,,,,,,,,,
1216,TYXP244,,,,,,,,,,
1217,TYXP245,,,,,,,,,,
1218,TYXP246,,,,,,,,,,
1219,TYXP247,,,,,,,,,,
1220,TYXP248,,,,,,,,,,
1221,TYXP249,,,,,,,,,,
1222,TYXP250,,,,,,,,,,
1223,TYXP251,,,,,,,,,,
1224,TYXP252,,,,,,,,,,
1225,TYXP253,,,,,,,,,,
1226,TYXP254,,,,,,,,,,
1227,TYXP255,,,,,,,,,,
1228,TYXP256,,,,,,,,,,
1229,TYXA001,,,,,,,,,,
1230,TYXA002,,,,,,,,,,
1231,TYXA003,,,,,,,,,,
1232,TYXA004,,,,,,,,,,
1233,TYXA005,,,,,,,,,,
1234,TYXA006,,,,,,,,,,
1235,TYXA007,,,,,,,,,,
1236,TYXA008,,,,,,,,,,
1237,TYXA009,,,,,,,,,,
1238,TYXA010,,,,,,,,,,
1239,TYXA011,,,,,,,,,,
1240,TYXA012,,,,,,,,,,
1241,TYXA013,,,,,,,,,,
1242,TYXA014,,,,,,,,,,
1243,TYXA015,,,,,,,,,,
1244,TYXA016,,,,,,,,,,
1245,TYXA017,,,,,,,,,,
1246,TYXA018,,,,,,,,,,
1247,TYXA019,,,,,,,,,,
1248,TYXA020,,,,,,,,,,
1249,TYXA021,,,,,,,,,,
1250,TYXA022,,,,,,,,,,
1251,TYXA023,,,,,,,,,,
1252,TYXA024,,,,,,,,,,
1253,TYXA025,,,,,,,,,,
1254,TYXA026,,,,,,,,,,
1255,TYXA027,,,,,,,,,,
1256,TYXA028,,,,,,,,,,
1257,TYXA029,,,,,,,,,,
1258,TYXA030,,,,,,,,,,
1259,TYXA031,,,,,,,,,,
1260,TYXA032,,,,,,,,,,
1261,TYXA033,,,,,,,,,,
1262,TYXA034,,,,,,,,,,
1263,TYXA035,,,,,,,,,,
1264,TYXA036,,,,,,,,,,
1265,TYXA037,,,,,,,,,,
1266,TYXA038,,,,,,,,,,
1267,TYXA039,,,,,,,,,,
1268,TYXA040,,,,,,,,,,
1269,TYXA041,,,,,,,,,,
1270,TYXA042,,,,,,,,,,
1271,TYXA043,,,,,,,,,,
1272,TYXA044,,,,,,,,,,
1273,TYXA045,,,,,,,,,,
1274,TYXA046,,,,,,,,,,
1275,TYXA047,,,,,,,,,,
1276,TYXA048,,,,,,,,,,
1277,TYXA049,,,,,,,,,,
1278,TYXA050,,,,,,,,,,
1279,TYXA051,,,,,,,,,,
1280,TYXA052,,,,,,,,,,
1281,TYXA053,,,,,,,,,,
1282,TYXA054,,,,,,,,,,
1283,TYXA055,,,,,,,,,,
1284,TYXA056,,,,,,,,,,
1285,TYXA057,,,,,,,,,,
1286,TYXA058,,,,,,,,,,
1287,TYXA059,,,,,,,,,,
1288,TYXA060,,,,,,,,,,
1289,TYXA061,,,,,,,,,,
1290,TYXA062,,,,,,,,,,
1291,TYXA063,,,,,,,,,,
1292,TYXA064,,,,,,,,,,
1293,TYXA065,,,,,,,,,,
1294,TYXA066,,,,,,,,,,
1295,TYXA067,,,,,,,,,,
1296,TYXA068,,,,,,,,,,
1297,TYXA069,,,,,,,,,,
1298,TYXA070,,,,,,,,,,
1299,TYXA071,,,,,,,,,,
1300,TYXA072,,,,,,,,,,
1301,TYXA073,,,,,,,,,,
1302,TYXA074,,,,,,,,,,
1303,TYXA075,,,,,,,,,,
1304,TYXA076,,,,,,,,,,
1305,TYXA077,,,,,,,,,,
1306,TYXA078,,,,,,,,,,
1307,TYXA079,,,,,,,,,,
1308,TYXA080,,,,,,,,,,
1309,TYXA081,,,,,,,,,,
1310,TYXA082,,,,,,,,,,
1311,TYXA083,,,,,,,,,,
1312,TYXA084,,,,,,,,,,
1313,TYXA085,,,,,,,,,,
1314,TYXA086,,,,,,,,,,
1315,TYXA087,,,,,,,,,,
1316,TYXA088,,,,,,,,,,
1317,TYXA089,,,,,,,,,,
1318,TYXA090,,,,,,,,,,
1319,TYXA091,,,,,,,,,,
1320,TYXA092,,,,,,,,,,
1321,TYXA093,,,,,,,,,,
1322,TYXA094,,,,,,,,,,
1323,TYXA095,,,,,,,,,,
1324,TYXA096,,,,,,,,,,
1325,TYXA097,,,,,,,,,,
1326,TYXA098,,,,,,,,,,
1327,TYXA099,,,,,,,,,,
1328,TYXA100,,,,,,,,,,
1329,TYXA101,,,,,,,,,,
1330,TYXA102,,,,,,,,,,
1331,TYXA103,,,,,,,,,,
1332,TYXA104,,,,,,,,,,
1333,TYXA105,,,,,,,,,,
1334,TYXA106,,,,,,,,,,
1335,TYXA107,,,,,,,,,,
1336,TYXA108,,,,,,,,,,
1337,TYXA109,,,,,,,,,,
1338,TYXA110,,,,,,,,,,
1339,TYXA111,,,,,,,,,,
1340,TYXA112,,,,,,,,,,
1341,TYXA113,,,,,,,,,,
1342,TYXA114,,,,,,,,,,
1343,TYXA115,,,,,,,,,,
1344,TYXA116,,,,,,,,,,
1345,TYXA117,,,,,,,,,,
1346,TYXA118,,,,,,,,,,
1347,TYXA119,,,,,,,,,,
1348,TYXA120,,,,,,,,,,
1349,TYXA121,,,,,,,,,,
1350,TYXA122,,,,,,,,,,
1351,TYXA123,,,,,,,,,,
1352,TYXA124,,,,,,,,,,
1353,TYXA125,,,,,,,,,,
1354,TYXA126,,,,,,,,,,
1355,TYXA127,,,,,,,,,,
1356,TYXA128,,,,,,,,,,
1357,TYXA129,,,,,,,,,,
1358,TYXA130,,,,,,,,,,
1359,TYXA131,,,,,,,,,,
1360,TYXA132,,,,,,,,,,
1361,TYXA133,,,,,,,,,,
1362,TYXA134,,,,,,,,,,
1363,TYXA135,,,,,,,,,,
1364,TYXA136,,,,,,,,,,
1365,TYXA137,,,,,,,,,,
1366,TYXA138,,,,,,,,,,
1367,TYXA139,,,,,,,,,,
1368,TYXA140,,,,,,,,,,
1369,TYXA141,,,,,,,,,,
1370,TYXA142,,,,,,,,,,
1371,TYXA143,,,,,,,,,,
1372,TYXA144,,,,,,,,,,
1373,TYXA145,,,,,,,,,,
1374,TYXA146,,,,,,,,,,
1375,TYXA147,,,,,,,,,,
1376,TYXA148,,,,,,,,,,
1377,TYXA149,,,,,,,,,,
1378,TYXA150,,,,,,,,,,
1379,TYXA151,,,,,,,,,,
1380,TYXA152,,,,,,,,,,
1381,TYXA153,,,,,,,,,,
1382,TYXA154,,,,,,,,,,
1383,TYXA155,,,,,,,,,,
1384,TYXA156,,,,,,,,,,
1385,TYXA157,,,,,,,,,,
1386,TYXA158,,,,,,,,,,
1387,TYXA159,,,,,,,,,,
1388,TYXA160,,,,,,,,,,
1389,TYXA161,,,,,,,,,,
1390,TYXA162,,,,,,,,,,
1391,TYXA163,,,,,,,,,,
1392,TYXA164,,,,,,,,,,
1393,TYXA165,,,,,,,,,,
1394,TYXA166,,,,,,,,,,
1395,TYXA167,,,,,,,,,,
1396,TYXA168,,,,,,,,,,
1397,TYXA169,,,,,,,,,,
1398,TYXA170,,,,,,,,,,
1399,TYXA171,,,,,,,,,,
1400,TYXA172,,,,,,,,,,
1401,TYXA173,,,,,,,,,,
1402,TYXA174,,,,,,,,,,
1403,TYXA175,,,,,,,,,,
1404,TYXA176,,,,,,,,,,
1405,TYXA177,,,,,,,,,,
1406,TYXA178,,,,,,,,,,
1407,TYXA179,,,,,,,,,,
1408,TYXA180,,,,,,,,,,
1409,TYXA181,,,,,,,,,,
1410,TYXA182,,,,,,,,,,
1411,TYXA183,,,,,,,,,,
1412,TYXA184,,,,,,,,,,
1413,TYXA185,,,,,,,,,,
1414,TYXA186,,,,,,,,,,
1415,TYXA187,,,,,,,,,,
1416,TYXA188,,,,,,,,,,
1417,TYXA189,,,,,,,,,,
1418,TYXA190,,,,,,,,,,
1419,TYXA191,,,,,,,,,,
1420,TYXA192,,,,,,,,,,
1421,TYXA193,,,,,,,,,,
1422,TYXA194,,,,,,,,,,
1423,TYXA195,,,,,,,,,,
1424,TYXA196,,,,,,,,,,
1425,TYXA197,,,,,,,,,,
1426,TYXA198,,,,,,,,,,
1427,TYXA199,,,,,,,,,,
1428,TYXA200,,,,,,,,,,
1429,TYXA201,,,,,,,,,,
1430,TYXA202,,,,,,,,,,
1431,TYXA203,,,,,,,,,,
1432,TYXA204,,,,,,,,,,
1433,TYXA205,,,,,,,,,,
1434,TYXA206,,,,,,,,,,
1435,TYXA207,,,,,,,,,,
1436,TYXA208,,,,,,,,,,
1437,TYXA209,,,,,,,,,,
1438,TYXA210,,,,,,,,,,
1439,TYXA211,,,,,,,,,,
1440,TYXA212,,,,,,,,,,
1441,TYXA213,,,,,,,,,,
1442,TYXA214,,,,,,,,,,
1443,TYXA215,,,,,,,,,,
1444,TYXA216,,,,,,,,,,
1445,TYXA217,,,,,,,,,,
1446,TYXA218,,,,,,,,,,
1447,TYXA219,,,,,,,,,,
1448,TYXA220,,,,,,,,,,
1449,TYXA221,,,,,,,,,,
1450,TYXA222,,,,,,,,,,
1451,TYXA223,,,,,,,,,,
1452,TYXA224,,,,,,,,,,
1453,TYXA225,,,,,,,,,,
1454,TYXA226,,,,,,,,,,
1455,TYXA227,,,,,,,,,,
1456,TYXA228,,,,,,,,,,
1457,TYXA229,,,,,,,,,,
1458,TYXA230,,,,,,,,,,
1459,TYXA231,,,,,,,,,,
1460,TYXA232,,,,,,,,,,
1461,TYXA233,,,,,,,,,,
1462,TYXA234,,,,,,,,,,
1463,TYXA235,,,,,,,,,,
1464,TYXA236,,,,,,,,,,
1465,TYXA237,,,,,,,,,,
1466,TYXA238,,,,,,,,,,
1467,TYXA239,,,,,,,,,,
1468,TYXA240,,,,,,,,,,
1469,TYXA241,,,,,,,,,,
