"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"OHXPER_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_G","OHDEXSTS","OHDEXSTS","Overall Oral Health Exam Status","Overall Oral Health Exam Status","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""3669"", ""381"", ""315"", ""0""]; Cumulative=[""3669"", ""4050"", ""4365"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10PCL","OHX10PCL","LOA: Max L(LI) MdL FGM-sulcus(mm)","Loss of Attachment: Upper left lateral incisor (LI) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2805"", ""905"", ""655""]; Cumulative=[""2805"", ""3710"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10PCA","OHX10PCA","LOA: Max L(LI) ML FGM-sulcus(mm)","Loss of Attachment: Upper left lateral incisor (LI) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""987"", ""655""]; Cumulative=[""2723"", ""3710"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10LAD","OHX10LAD","LOA: Max L(LI) DF calculated AL(mm)","Loss of Attachment: Upper left lateral incisor (LI) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2794"", ""917"", ""654""]; Cumulative=[""2794"", ""3711"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10LAM","OHX10LAM","LOA: Max L(LI) MdF calculated AL(mm)","Loss of Attachment: Upper left lateral incisor (LI) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2800"", ""911"", ""654""]; Cumulative=[""2800"", ""3711"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10LAS","OHX10LAS","LOA: Max L(LI) MF calculated AL(mm)","Loss of Attachment: Upper left lateral incisor (LI) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2804"", ""907"", ""654""]; Cumulative=[""2804"", ""3711"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10LAP","OHX10LAP","LOA: Max L(LI) DL calculated AL(mm)","Loss of Attachment: Upper left lateral incisor (LI) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2795"", ""915"", ""655""]; Cumulative=[""2795"", ""3710"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10LAL","OHX10LAL","LOA: Max L(LI) MdL calculated AL(mm)","Loss of Attachment: Upper left lateral incisor (LI) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2805"", ""905"", ""655""]; Cumulative=[""2805"", ""3710"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX10LAA","OHX10LAA","LOA: Max L(LI) ML calculated AL(mm)","Loss of Attachment: Upper left lateral incisor (LI) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""987"", ""655""]; Cumulative=[""2723"", ""3710"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11CJD","OHX11CJD","LOA: Max L(C) DF FGM-CEJ(mm)","Loss of Attachment: Upper left cuspid (C) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-11 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2941"", ""767"", ""657""]; Cumulative=[""2941"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11CJM","OHX11CJM","LOA: Max L(C) MdF FGM-CEJ(mm)","Loss of Attachment: Upper left cuspid (C) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-12 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2929"", ""779"", ""657""]; Cumulative=[""2929"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11CJS","OHX11CJS","LOA: Max L(C) MF FGM-CEJ(mm)","Loss of Attachment: Upper left cuspid (C) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-11 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2942"", ""766"", ""657""]; Cumulative=[""2942"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11CJP","OHX11CJP","LOA: Max L(C) DL FGM-CEJ(mm)","Loss of Attachment: Upper left cuspid (C) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2909"", ""798"", ""658""]; Cumulative=[""2909"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11CJL","OHX11CJL","LOA: Max L(C) MdL FGM-CEJ(mm)","Loss of Attachment: Upper left cuspid (C) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2952"", ""755"", ""658""]; Cumulative=[""2952"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11CJA","OHX11CJA","LOA: Max L(C) ML FGM-CEJ(mm)","Loss of Attachment: Upper left cuspid (C) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2893"", ""814"", ""658""]; Cumulative=[""2893"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11PCD","OHX11PCD","LOA: Max L(C) DF FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2941"", ""767"", ""657""]; Cumulative=[""2941"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11PCM","OHX11PCM","LOA: Max L(C) MdF FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2929"", ""779"", ""657""]; Cumulative=[""2929"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11PCS","OHX11PCS","LOA: Max L(C) MF FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2942"", ""766"", ""657""]; Cumulative=[""2942"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11PCP","OHX11PCP","LOA: Max L(C) DL FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2909"", ""798"", ""658""]; Cumulative=[""2909"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11PCL","OHX11PCL","LOA: Max L(C) MdL FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2952"", ""755"", ""658""]; Cumulative=[""2952"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11PCA","OHX11PCA","LOA: Max L(C) ML FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2893"", ""814"", ""658""]; Cumulative=[""2893"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11LAD","OHX11LAD","LOA: Max L(C) DF calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 15"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2941"", ""767"", ""657""]; Cumulative=[""2941"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11LAM","OHX11LAM","LOA: Max L(C) MdF calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2929"", ""779"", ""657""]; Cumulative=[""2929"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11LAS","OHX11LAS","LOA: Max L(C) MF calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 15"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2942"", ""766"", ""657""]; Cumulative=[""2942"", ""3708"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11LAP","OHX11LAP","LOA: Max L(C) DL calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2909"", ""798"", ""658""]; Cumulative=[""2909"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11LAL","OHX11LAL","LOA: Max L(C) MdL calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2952"", ""755"", ""658""]; Cumulative=[""2952"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX11LAA","OHX11LAA","LOA: Max L(C) ML calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2893"", ""814"", ""658""]; Cumulative=[""2893"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12CJD","OHX12CJD","LOA: Max L(1B) DF FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-9 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2500"", ""1219"", ""646""]; Cumulative=[""2500"", ""3719"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12CJM","OHX12CJM","LOA: Max L(1B) MdF FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2494"", ""1225"", ""646""]; Cumulative=[""2494"", ""3719"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12CJS","OHX12CJS","LOA: Max L(1B) MF FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2502"", ""1216"", ""647""]; Cumulative=[""2502"", ""3718"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12CJP","OHX12CJP","LOA: Max L(1B) DL FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-11 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2514"", ""1203"", ""648""]; Cumulative=[""2514"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12CJL","OHX12CJL","LOA: Max L(1B) MdL FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2514"", ""1203"", ""648""]; Cumulative=[""2514"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12CJA","OHX12CJA","LOA: Max L(1B) ML FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2493"", ""1224"", ""648""]; Cumulative=[""2493"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12PCD","OHX12PCD","LOA: Max L(1B) DF FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2500"", ""1219"", ""646""]; Cumulative=[""2500"", ""3719"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12PCM","OHX12PCM","LOA: Max L(1B) MdF FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2494"", ""1225"", ""646""]; Cumulative=[""2494"", ""3719"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12PCS","OHX12PCS","LOA: Max L(1B) MF FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2502"", ""1216"", ""647""]; Cumulative=[""2502"", ""3718"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12PCP","OHX12PCP","LOA: Max L(1B) DL FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2514"", ""1203"", ""648""]; Cumulative=[""2514"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12PCL","OHX12PCL","LOA: Max L(1B) MdL FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2514"", ""1203"", ""648""]; Cumulative=[""2514"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12PCA","OHX12PCA","LOA: Max L(1B) ML FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2493"", ""1224"", ""648""]; Cumulative=[""2493"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12LAD","OHX12LAD","LOA: Max L(1B) DF calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2500"", ""1219"", ""646""]; Cumulative=[""2500"", ""3719"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12LAM","OHX12LAM","LOA: Max L(1B) MdF calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2494"", ""1225"", ""646""]; Cumulative=[""2494"", ""3719"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12LAS","OHX12LAS","LOA: Max L(1B) MF calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2502"", ""1216"", ""647""]; Cumulative=[""2502"", ""3718"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12LAP","OHX12LAP","LOA: Max L(1B) DL calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 15"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2514"", ""1203"", ""648""]; Cumulative=[""2514"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX12LAL","OHX12LAL","LOA: Max L(1B) MdL calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2514"", ""1203"", ""648""]; Cumulative=[""2514"", ""3717"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
